"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"19",19,"2020/04/10",0.0126981200563508,0.0141971627157046,0,0,0,0,0,0.0136660338546138,-0.000531128861090822,0.0278631965703184
"20",20,"2020/04/11",0.0134084853833854,0.014077535669515,0,0,0,0,0,0.0136810916796654,-0.0003964439898496,0.0277586273491804
"21",21,"2020/04/12",0.0136628700714598,0.0125577980682056,0,0,0,0,0,0.0136963783547409,0.00113858028653529,0.0262541764229465
"22",22,"2020/04/13",0.0137534152841411,0.0117500211689541,0,0,0,0,0,0.0137119179516267,0.00196189678267256,0.0254619391205808
"23",23,"2020/04/14",0.0138135378471532,0.0116368497870443,0,0,0,0,0,0.0137277346610714,0.00209088487402712,0.0253645844481157
"24",24,"2020/04/15",0.0140164372075278,0.0108115968931001,0,0,0,0,0,0.0137438527973777,0.0029322559042776,0.0245554496904778
"25",25,"2020/04/16",0.0131898200142954,0.0103548379252054,0,0,0,0,0,0.0137602968034233,0.00340545887821787,0.0241151347286287
"26",26,"2020/04/17",0.0128499199956571,0.0100373841407285,0,0,0,0,0,0.0137770929299386,0.00373970878921015,0.0238144770706671
"27",27,"2020/04/18",0.0128353288550303,0.00983145844022006,0,0,0,0,0,0.0137942833235812,0.00396282488336116,0.0236257417638013
"28",28,"2020/04/19",0.0130835451147027,0.00941926783407802,0,0,0,0,0,0.0138119190058395,0.00439265117176145,0.0232311868399175
"29",29,"2020/04/20",0.0130835451147027,0.00941926783407802,0,0,0,0,0,0.0138300513801668,0.00441078354608879,0.0232493192142448
"30",30,"2020/04/21",0.0130835451147027,0.00941926783407802,0,0,0,0,0,0.0138487321610552,0.00442946432697722,0.0232679999951333
"31",31,"2020/04/22",0.0130835451147027,0.00941926783407802,0,0,0,0,0,0.0138680133932011,0.0044487455591231,0.0232872812272791
"32",32,"2020/04/23",0.0131118991493161,0.00934607336884011,0,0,0,0,0,0.0138879474726268,0.00454187410378666,0.0232340208414669
"33",33,"2020/04/24",0.0131118991493161,0.00934607336884011,0,0,0,0,0,0.0139085871697842,0.00456251380094405,0.0232546605386243
"34",34,"2020/04/25",0.0130552900398979,0.00927871022336697,0,0,0,0,0,0.0139299856546689,0.0046512754313019,0.0232086958780358
"35",35,"2020/04/26",0.0130552900398979,0.00927871022336697,0,0,0,0,0,0.0139521965239755,0.00467348630060851,0.0232309067473425
"36",36,"2020/04/27",0.0130552900398979,0.00922271761991434,0,0,0,0,0,0.0139752738303275,0.00475255621041315,0.0231979914502418
"37",37,"2020/04/28",0.0129205941754989,0.00908862586863729,0,0,0,0,0,0.013999272122857,0.00491064625421973,0.0230878979914943
"38",38,"2020/04/29",0.0127803757196691,0.00863885282709867,0,0,0,0,0,0.0140242624263006,0.00538540959920191,0.0226631152533993
"39",39,"2020/04/30",0.0127665316764243,0.00858611779978118,0,0,0,0,0,0.0140503652189118,0.00546424741913059,0.0226364830186929
"40",40,"2020/05/01",0.0127665316764243,0.00858611779978118,0,0,0,0,0,0.0140777113728917,0.00549159357311048,0.0226638291726728
"41",41,"2020/05/02",0.0127665316764243,0.00858611779978118,0,0,0,0,0,0.0141064330392859,0.00552031523950474,0.0226925508390671
"42",42,"2020/05/03",0.0127395922044692,0.00853364826860056,0,0,0,0,0,0.01413666376749,0.00560301549888941,0.0226703120360905
"43",43,"2020/05/04",0.0127395922044692,0.00853364826860056,0,0,0,0,0,0.0141685386374442,0.00563489036884367,0.0227021869060448
"44",44,"2020/05/05",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0142021944048188,0.00571909043981808,0.0226852983698196
"45",45,"2020/05/06",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0142377696595227,0.00575466569452195,0.0227208736245235
"46",46,"2020/05/07",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0142754049979117,0.00579230103291096,0.0227585089629125
"47",47,"2020/05/08",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0143152432091137,0.00583213924411299,0.0227983471741145
"48",48,"2020/05/09",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0143574294759357,0.00587432551093491,0.0228405334409364
"49",49,"2020/05/10",0.0127269903655842,0.00848310396500076,0,0,0,0,0,0.0144021138018958,0.00591900983689505,0.0228852177668966
"50",50,"2020/05/11",0.0127146388114834,0.00843358185349582,0,0,0,0,0,0.0144495128769586,0.00601593102346273,0.0228830947304544
"51",51,"2020/05/12",0.0127576325272233,0.00838505878754612,0,7.28253519766234e-05,0,0,0,0.0144999195070868,0.0061148607195407,0.0228849782946329
"52",52,"2020/05/13",0.0127576325272233,0.00838505878754612,0,7.28253519766234e-05,0,0,0,0.0145536358406388,0.00616857705309264,0.0229386946281849
"53",53,"2020/05/14",0.0126870356942352,0.00823890667317875,0,7.28253519766234e-05,0,0,0,0.0146109701831241,0.00637206350994536,0.0228498768563029
"54",54,"2020/05/15",0.01413152949982,0.00878463382940161,0,0.0018326494437537,0,0,0,0.0146722376867937,0.00588760385739212,0.0234568715161953
"55",55,"2020/05/16",0.01413152949982,0.00878463382940161,0,0.0018326494437537,0,0,0,0.0147377611092685,0.00595312727986694,0.0235223949386702
"56",56,"2020/05/17",0.01413152949982,0.00878463382940161,0,0.0018326494437537,0,0,0,0.0148078716446234,0.00602323781522178,0.023592505474025
"57",57,"2020/05/18",0.0139671649669426,0.00833630333558389,0,0.00182051135824428,0,0,0,0.0148829098307973,0.00654660649521344,0.0232192131663812
"58",58,"2020/05/19",0.0139671649669426,0.00833630333558389,0,0.00182051135824428,0,0,0,0.0149632265377053,0.00662692320212145,0.0232995298732892
"59",59,"2020/05/20",0.0139671649669426,0.00833630333558389,0,0.00182051135824428,0,0,0,0.0150491840409841,0.00671288070540022,0.023385487376568
"60",60,"2020/05/21",0.0155245916257622,0.0101064614438176,0,0.00317843503251512,0,0,0,0.0151411571869208,0.0050346957431032,0.0252476186307384
"61",61,"2020/05/22",0.0155245916257622,0.0101064614438176,0,0.00317843503251512,0,0,0,0.0152395263506974,0.00513306490687981,0.025345987794515
"62",62,"2020/05/23",0.0155245916257622,0.0100632116787234,0,0.00317843503251512,0,0,0,0.0153446285662433,0.00528141688751993,0.0254078402449667
"63",63,"2020/05/24",0.0155245916257622,0.0100632116787234,0,0.00317843503251512,0,0,0,0.015456790557637,0.00539357887891362,0.0255200022363604
"64",64,"2020/05/25",0.0155245916257622,0.0100632116787234,0,0.00317843503251512,0,0,0,0.0155763541542056,0.00551314247548217,0.025639565832929
"65",65,"2020/05/26",0.0155245916257622,0.0100632116787234,0,0.00317843503251512,0,0,0,0.0157036776173748,0.00564046593865137,0.0257668892960982
"66",66,"2020/05/27",0.0155245916257622,0.0100632116787234,0,0.00317843503251512,0,0,0,0.0158391369658504,0.00577592528712698,0.0259023486445738
"67",67,"2020/05/28",0.0153940277379517,0.00969618277879547,0,0.00316777544448733,0,0,0,0.0159831273970605,0.00628694461826501,0.0256793101758559
"68",68,"2020/05/29",0.0153940277379517,0.00969618277879547,0,0.00316777544448733,0,0,0,0.0161360648129708,0.00643988203417529,0.0258322475917662
"69",69,"2020/05/30",0.0153940277379517,0.00969618277879547,0,0.00316777544448733,0,0,0,0.0162983874591771,0.00660220468038163,0.0259945702379726
"70",70,"2020/05/31",0.0153940277379517,0.00969618277879547,0,0.00316777544448733,0,0,0,0.0164705576870507,0.00677437490825528,0.0261667404658462
"71",71,"2020/06/01",0.0153643131174869,0.00965287952239285,0,0.00316607746617505,0,0,0,0.0166530638496694,0.00700018432727657,0.0263059433720623
"72",72,"2020/06/02",0.0153643131174869,0.00965287952239285,0,0.00316607746617505,0,0,0,0.0168464205103331,0.00719354098794023,0.0264993000327259
"73",73,"2020/06/03",0.0153643131174869,0.00965287952239285,0,0.00316607746617505,0,0,0,0.0170506703121141,0.00739779078972125,0.0267035498345069
"74",74,"2020/06/04",0.0153643131174869,0.00965287952239285,0,0.00316607746617505,0,0,0,0.0172646691496779,0.00761178962728501,0.0269175486720707
"75",75,"2020/06/05",0.0152992747127902,0.00930159709896818,0,0.0036935634382134,0,0,0,0.0174870436293054,0.00818544653033723,0.0267886407282736
"76",76,"2020/06/06",0.0149575186391304,0.00827363824346809,0,0.00463034159674737,0,0,0,0.0177163480751868,0.00944270983171867,0.0259899863186548
"77",77,"2020/06/07",0.0147873124816438,0.00803859677821664,0,0.00461047430523142,0,0,0,0.0179510575619903,0.00991246078377364,0.0259896543402069
"78",78,"2020/06/08",0.0145868481231216,0.00748903403400676,0,0.00470359278700854,0,0,0,0.0181895622008582,0.0107005281668515,0.025678596234865
"79",79,"2020/06/09",0.0188385699183859,0.00778667678829799,0,0.00867941049790398,0,0,0,0.018430162807428,0.01064348601913,0.026216839595726
"80",80,"2020/06/10",0.0206043933072561,0.00743086496538945,0,0.0108874672593734,0,0,0,0.0186710680936006,0.0112402031282111,0.02610193305899
"81",81,"2020/06/11",0.0210747383689978,0.00738888630171911,0,0.0114605938981353,0,0,0,0.0189103935342383,0.0115215072325192,0.0262992798359574
"82",82,"2020/06/12",0.0210356734049052,0.00736435276272234,0,0.0114345505887403,0,0,0,0.0191461620652178,0.0117818093024955,0.0265105148279402
"83",83,"2020/06/13",0.0210356734049052,0.00736435276272234,0,0.0114345505887403,0,0,0,0.0193763067697084,0.012011954006986,0.0267406595324307
