"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-08-09,5517919,987,0.8105,0.968869842599378,7.999635,0.810500000000001,0.947194813799686,52265.4425976675,4079086.2523413,53461.4531300612,4130667.54305789,15000,0.947194813799686
2020-08-10,5517919,905,0.663,0.997146600471096,6.00015,0.662999999999996,0.9605666346118,53003.2888389051,4132089.5411802,55021.7417252487,4185689.28478314,15000,0.9605666346118
2020-08-11,5517919,897,0.3344,1.02493097313268,2.999568,0.334399999999995,0.97381647223115,53734.4041463724,4185823.94532657,56554.8609033731,4242244.14568651,15000,0.97381647223115
2020-08-12,5517919,870,1.0345,1.05152820467952,9.00015,1.03450000000001,0.986909668117423,54456.8760898882,4240280.82141646,58022.4745963699,4300266.62028288,15000,0.986909668117423
2020-08-13,5517919,872,1.2615,1.07618406989111,11.00028,1.2615,0.999810269294343,55168.7208133437,4295449.54222981,59382.9652674948,4359649.58555038,15000,0.999810269294343
2020-08-14,5517919,841,1.308,1.09809556522015,11.00028,1.308,1.01248108869551,55867.8863645362,4351317.42859434,60592.0238314402,4420241.60938182,15000,1.01248108869551
2020-08-15,5517919,832,1.3221,1.11642687430453,10.999872,1.32209999999999,1.02488377771622,56552.2566985211,4407869.68529286,61603.5306183559,4481845.14000017,15000,1.02488377771622
2020-08-16,5517919,894,1.3423,1.13033093496182,12.000162,1.34230000000001,1.03697891141098,57219.6563787394,4465089.3416716,62370.7454231362,4544215.88542331,15000,1.03697891141098
2020-08-17,5517919,929,0.8611,1.13897647116386,7.999619,0.8611,1.04872608670543,57867.8559962755,4522957.19766788,62847.7991078799,4607063.68453119,15000,1.04872608670543
2020-08-18,5517919,902,1.7738,1.14162128267263,15.999676,1.7738,1.06008671636153,58494.726338589,4581451.92400647,62993.7376646369,4670057.42219582,15000,1.06008671636153
2020-08-19,5517919,827,0.8464,1.13857464650875,6.999728,0.846400000000007,1.07104374600437,59099.3263590866,4640551.25036555,62825.6267488892,4732883.04894471,15000,1.07104374600437
2020-08-20,5517919,842,1.3064,1.13120427923025,10.999888,1.30640000000001,1.0815914282697,59681.3389228652,4700232.58928842,62418.935852459,4795301.98479717,15000,1.0815914282697
2020-08-21,5517919,768,0.7813,1.12094725713459,6.000384,0.781299999999994,1.09172490611216,60240.4960220948,4760473.08531051,61852.9616814086,4857154.94647858,15000,1.09172490611216
