"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"41",2020-05-01,0.00696480938416422,0,0,0,0.00516459099250968,0.00410051039328274,0.00622867159173662,4.39435914076388e-08,-2.63155444585977e-07,3.51042627401255e-07,1.69951215211831e-05,-0.000107568092341005,0.000141558335383372
"42",2020-05-02,0.00696480938416422,0,0,0,0.00524374368863574,0.00418981555738176,0.00629767181988972,5.22785405769072e-08,-3.07117127842152e-07,4.11674208995966e-07,1.82034557962482e-05,-0.00011317186600989,0.000149578777602386
"43",2020-05-03,0.00696480938416422,0,0,0,0.00532217797604416,0.00427867389476275,0.00636568205732556,6.21944114557788e-08,-3.58288330042003e-07,4.8267715295356e-07,1.94977012969834e-05,-0.000119028936056485,0.000158024338650451
"44",2020-05-04,0.00696480938416422,0,0,0,0.00539988523335387,0.00436655327476585,0.0064332171919419,7.39910635156365e-08,-4.17822412789944e-07,5.65804539821217e-07,2.08839662161698e-05,-0.000125147019616427,0.000166914952048767
"45",2020-05-05,0.00696480938416422,0,0,0,0.00547686008211183,0.00445294866683633,0.00650077149738733,8.80252317214639e-08,-4.87050897041849e-07,6.63101360484777e-07,2.2368793032315e-05,-0.000131533654189556,0.000176271240254186
"46",2020-05-06,0.00688905003625816,0,0,0,0.0055531003931568,0.00453741237468145,0.00656878841163214,1.04721314324396e-07,-5.67509555263368e-07,7.7695218391216e-07,2.39591893868862e-05,-0.000138196133563747,0.000186114512337519
"47",2020-05-07,0.00681492109038737,0,0,0,0.00562860728708301,0.00461958514321756,0.00663762943094847,1.2458420681618e-07,-6.60967992460788e-07,9.10136406093148e-07,2.56626611568801e-05,-0.000145141435606993,0.000196466757920753
"48",2020-05-08,0.00681492109038737,0,0,0,0.00570338512925854,0.00469922560093267,0.00670754465758441,1.48214570148886e-07,-7.69463100984792e-07,1.06589224128256e-06,2.74872478788161e-05,-0.000152376141106913,0.000207350636864545
"49",2020-05-09,0.00681492109038737,0,0,0,0.00577744151987211,0.00477623497592008,0.00677864806382414,1.76326994936296e-07,-8.95336794531207e-07,1.2479907844038e-06,2.94415606913362e-05,-0.000159906342763317,0.00021878946414599
"50",2020-05-10,0.00681492109038737,0,0,0,0.00585078727949797,0.00485067405217487,0.00685090050682107,2.09771610928889e-07,-1.04127844123322e-06,1.460821663091e-06,3.15348229754811e-05,-0.000167737543359945,0.000230807189310907
"51",2020-05-11,0.00676638176638177,0,0,0,0.0059234364306819,0.00492277002165448,0.00692410283970931,2.49559795240648e-07,-1.21037242112479e-06,1.70949201160608e-06,3.37769138844453e-05,-0.000175874542055691,0.000243428369824582
"52",2020-05-12,0.00676638176638177,0,0,0,0.00599540617606257,0.00499291210997206,0.00699790024215308,2.96894756753654e-07,-1.4061512255918e-06,1.99994073909911e-06,3.61784149682489e-05,-0.000184321307643093,0.000256678137579591
"53",2020-05-13,0.00676638176638177,0,0,0,0.00606671687355147,0.00506163625594734,0.0070717974911556,3.53207921583731e-07,-1.63265449057617e-06,2.33907033374363e-06,3.87506601133734e-05,-0.000193080837522259,0.000270582157749005
"54",2020-05-14,0.00676638176638177,0,0,0,0.00613739200910122,0.00512960025740357,0.00714518376079887,4.20202219916653e-07,-1.89449430464164e-06,2.73489874447495e-06,4.15057890330475e-05,-0.000202155001031213,0.000285166579097308
"55",2020-05-15,0.00676638176638177,0,0,0,0.00620745911532518,0.00519754963806162,0.00721736859258875,4.99903583224208e-07,-2.19692704907593e-06,3.19673421552435e-06,4.44568045606354e-05,-0.000211544365658679,0.00030045797477995
"56",2020-05-16,0.00676638176638177,0,0,0,0.00627700633624608,0.00526616712843788,0.00728784554405427,5.94722209154372e-07,-2.54593189920285e-06,3.7353763175116e-06,4.76176340165194e-05,-0.00022124800454202,0.000316483272575059
"57",2020-05-17,0.00676638176638177,0,0,0,0.00634621753251132,0.00533590514240902,0.00735652992261361,7.0752544676765e-07,-2.94829593032583e-06,4.36334682386113e-06,5.10031949381021e-05,-0.000231263283521282,0.000333269673397486
"58",2020-05-18,0.00676638176638177,0,0,0,0.00641529385338717,0.00540708274249645,0.00742350496427788,8.41724506195167e-07,-3.41170551094011e-06,5.09515452333044e-06,5.4629465483136e-05,-0.00024158562587972,0.000350844556845992
"59",2020-05-19,0.00676638176638177,0,0,0,0.00648444617061425,0.00547991293431948,0.00748897940690902,1.00137761484947e-06,-3.94484330827858e-06,5.94759853797751e-06,5.85135598386534e-05,-0.000252208252751704,0.000369235372429011
