"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"191",2020-07-09,"Baleares","ESIB",1149460,0,0,2044,228,16562.3155860379,16405.3129060772,16720.8208183519,0,0,0,0.0144087794147146,0.0142721912081127,0.0145466748023872,0,0,0
"192",2020-07-10,"Baleares","ESIB",1149460,0,0,2044,228,16560.1339082451,16403.1519095266,16718.6182613926,0,0,0,0.0144068814123546,0.01427031119789,0.0145447586357008,0,0,0
"193",2020-07-11,"Baleares","ESIB",1149460,0,1,2044,229,16630.5277756457,16473.4891063253,16789.0634650268,0,0,0,0.0144681222275205,0.0143315027111211,0.0146060441120411,0,0,0
"194",2020-07-12,"Baleares","ESIB",1149460,0,0,2044,229,16628.3319103066,16471.3139760931,16786.846666917,0,0,0,0.0144662118823679,0.0143296104049667,0.014604115555928,0,0,0
"195",2020-07-13,"Baleares","ESIB",1149460,1,0,2045,229,16634.3632656694,16477.2883786019,16792.9355180546,0,0,0,0.0144714590030705,0.0143348079781827,0.0146094126964441,0,0,0
"196",2020-07-14,"Baleares","ESIB",1149460,0,0,2045,229,16632.2492360325,16475.1943113141,16790.8013357713,0,0,0,0.0144696198528287,0.0143329861946602,0.0146075560139294,0,0,0
"197",2020-07-15,"Baleares","ESIB",1149460,1,0,2046,229,16638.1313003633,16481.0130742095,16796.7473796454,0,0,0,0.0144747370942559,0.0143380483655017,0.0146127289158782,0,0,0
"198",2020-07-16,"Baleares","ESIB",1149460,0,0,2046,229,16635.719368129,16478.6239184822,16794.312453769,0,0,0,0.0144726387765812,0.0143359698627897,0.0146106105943391,0,0,0
"199",2020-07-17,"Baleares","ESIB",1149460,0,1,2046,230,16705.7400869027,16548.5992221204,16864.3731173393,0,0,0,0.0145335549622455,0.0143968465384793,0.014671561530927,0,0,0
"200",2020-07-18,"Baleares","ESIB",1149460,0,0,2046,230,16703.0683640486,16545.9448493152,16861.6839542788,0,0,0,0.0145312306335572,0.0143945373038777,0.0146692220297173,0,0,0
"201",2020-07-19,"Baleares","ESIB",1149460,0,0,2046,230,16700.4699056439,16543.3708342588,16859.060820407,0,0,0,0.0145289700430149,0.0143922979784062,0.014666939972167,0,0,0
"202",2020-07-20,"Baleares","ESIB",1149460,1,0,2047,230,16706.1701130361,16549.0174205677,16864.8151580788,0,0,0,0.0145339290736833,0.014397210360141,0.0146719460947565,0,0,0
"203",2020-07-21,"Baleares","ESIB",1149460,0,0,2047,230,16703.7454207201,16546.6155370058,16862.3674404124,0,0,0,0.0145318196550729,0.0143951207845474,0.0146698166446961,0,0,0
"204",2020-07-22,"Baleares","ESIB",1149460,1,0,2048,230,16709.3899495718,16552.1991919703,16868.0734957743,0,0,0,0.014536730246874,0.014399978417666,0.0146747807629446,0,0,0
"205",2020-07-23,"Baleares","ESIB",1149460,0,0,2048,230,16706.7562624112,16549.5902807759,16865.4147973584,0,0,0,0.0145344390082397,0.0143977087334713,0.0146724677651753,0,0,0
"206",2020-07-24,"Baleares","ESIB",1149460,0,0,2048,230,16703.9597961386,16546.8201217864,16862.591773971,0,0,0,0.0145320061560546,0.0143952987679313,0.0146700118089982,0,0,0
"207",2020-07-25,"Baleares","ESIB",1149460,2,0,2050,230,16717.4599611742,16560.1855136009,16876.228066644,0,0,0,0.014543750944943,0.0144069263076583,0.0146818750253545,0,0,0
"208",2020-07-26,"Baleares","ESIB",1149460,1,0,2051,230,16722.6509384193,16565.3276551927,16881.4683433416,0,0,0,0.0145482669587627,0.0144113998357426,0.0146864339284026,0,0,0
"209",2020-07-27,"Baleares","ESIB",1149460,1,0,2052,230,16727.3558240989,16569.9805085742,16886.2258299719,0,0,0,0.0145523600856915,0.0144154476959391,0.0146905728167765,0,0,0
"210",2020-07-28,"Baleares","ESIB",1149460,2,0,2054,230,16739.6938492452,16582.2024543699,16898.6810369458,0,0,0,0.0145630938434092,0.0144260804676717,0.0147014085196055,0,0,0
"211",2020-07-29,"Baleares","ESIB",1149460,1,0,2055,230,16743.2795569484,16585.7466573167,16902.3087180978,0,0,0,0.014566213314903,0.0144291638311178,0.014704564506897,0,0,0
"212",2020-07-30,"Baleares","ESIB",1149460,2,0,2057,230,16754.3281101433,16596.6912577218,16913.4622114355,0,0,0,0.0145758252659017,0.0144386853459205,0.0147142677530628,0,0,0
"213",2020-07-31,"Baleares","ESIB",1149460,2,0,2059,230,16764.7139027802,16606.9715614727,16923.9545694234,0,0,0,0.0145848606326276,0.0144476289400873,0.0147233958288443,0,0,0
"214",2020-08-01,"Baleares","ESIB",1149460,17,0,2076,230,16896.4021834372,16737.4129371449,17056.9016739071,0,0,0,0.0146994259769258,0.0145611095098089,0.0148390563167984,0,0,0
"215",2020-08-02,"Baleares","ESIB",1149460,14,0,2090,230,17000.806824444,16840.8273010391,17162.3060741338,0,0,0,0.0147902552715571,0.0146510772893699,0.014930755375684,0,0,0
"216",2020-08-03,"Baleares","ESIB",1149460,21,0,2111,230,17155.6146733359,16994.1625386937,17318.6006753705,0,0,0,0.0149249340327944,0.0147844749175211,0.0150667275723996,0,0,0
"217",2020-08-04,"Baleares","ESIB",1149460,20,0,2131,230,17293.0966850424,17130.3267921516,17457.413193964,0,0,0,0.0150445397708858,0.0149029342405578,0.0151874908165261,0,0,0
"218",2020-08-05,"Baleares","ESIB",1149460,32,0,2163,230,17516.2873492197,17351.3845106194,17682.7573795425,421.282886225901,421.282886225901,421.282886225901,0.0152387097847856,0.0150952486477297,0.015383534337465,0.000366505042564249,0.000366505042564249,0.000366505042564249
